Pays;Secteur;Type;Nom;WGS 84;Adresse;Département;Code postal;Ville;Lundi;Mardi;Mercredi;Jeudi;Vendredi ;Samedi;Dimanche et fêtes;Ouvert le lundi;Ouvert le mardi;Ouvert le mercredi;Ouvert le jeudi;Ouvert le vendredi;Ouvert le samedi;Ouvert le dimanche;Rendez-vous;GUICHET VENTE VOYAGES;BLS
(borne libre service);lu;ma;me;je;ve;LU - VE;Ouvert lundi - vendredi;Particularités;Particularités EN;Particularités ES;Particularités DE;Particularités IT;Particularités NL;Dates d'ouverture
si pdv saisonnier;Dates d'ouverture si pdv saisonnier EN;Dates d'ouverture si pdv saisonnier ES;Dates d'ouverture si pdv saisonnier DE;Dates d'ouverture si pdv saisonnier IT;Dates d'ouverture si pdv saisonnier NL;Si travaux, 
dates de fermeture;Si travaux, dates de fermeture EN;Si travaux, dates de fermeture ES;Si travaux, dates de fermeture DE;Si travaux, dates de fermeture IT;Si travaux, dates de fermeture NL;URL profonde service rendez-vous 
France;NORD;Gare;BARENTIN EMBRANCHEMENT;49.55012384, 0.95332578;Avenue Porte Océane;76;76360.0;Barentin;6:30-13:30;6:30-13:30;8:30-11:30 & 13:10-17:25;8:30-11:30 & 13:10-17:25;8:30-11:30 & 13:10-17:25;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;BAYEUX;49.2694443, -0.69771168;Place de la Gare;14;14400.0;Bayeux;5:45-20:25;6:00-20:25;6:00-20:25;6:00-20:25;6:00-21:20;6:00-19:40;8:15-21:25;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;BERNAY;49.08698855, 0.595728;Boulevard Dubus;27;27300.0;Bernay;5:30-20:10;5:30-20:10;5:30-20:10;5:30-20:10;5:30-20:10;8:10-19:10;8:15-21:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;COUTANCES;49.04279661, -1.44126699;Avenue Albert 1er;50;50200.0;Coutances;5:15-19:00;5:25-19:00;5:25-19:00;5:25-19:00;5:25-20:40;5:50-19:00;7:20-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;FECAMP;49.75945993, 0.37388767;Boulevard de la République;76;76400.0;Fécamp;9:45-12:00 & 13:15-18:00;9:45-12:00 & 13:15-18:00;9:45-12:00 & 13:15-18:00;9:45-12:00 & 13:15-18:00;9:45-12:00 & 13:15-18:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;MEZIDON;49.07086722, -0.07496612;Place de la Résistance;14;14270.0;Mézidon - Canon;6:15-10:30 & 12:00-15:15;6:45-11:00 & 12:00-15:15;6:45-11:00 & 12:00-15:15;6:45-11:00 & 12:00-15:15;6:55-13:25 & 13:50-19:15;8:00-16:25;12:45-20:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;PONTORSON MONT ST MICHEL;48.55244449, -1.50506758;Place de la Gare;50;50170.0;Pontorson Mont St Michel;9:00-12:00 & 14:20-18:30;9:00-12:00 & 14:20-18:30;9:00-12:00 & 14:20-18:30;9:00-12:00 & 14:20-18:30;9:00-12:00 & 14:50-19:25;9:00-12:00 & 14:20-18:30;13:20-19:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;GARE;VAL DE REUIL;49.271015, 1.218816;Chaussée de Lery;27;27100.0;Val de Reuil;6:00-19:40;6:00-19:40;6:00-19:40;6:00-19:40;6:00-19:40;7:00-20:35;10:10-20:35;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;ALTKIRCH;47.62710613, 7.23959094;2 rue de l'Ill;68;68130.0;Altkirch;9:30-12:30 & 14:00-18:15;9:30-12:30 & 14:00-18:15;9:30-12:30 & 14:00-18:15;9:30-12:30 & 14:00-18:15;9:30-12:30 & 14:00-18:15;8:00-12:15 & 13:30-16:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;COLMAR;48.07315381, 7.34708413;9 place de la Gare;68;68000.0;Colmar;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;6:00-20:00;8:30-19:00;10:00-19:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;DIEMERINGEN;48.94103614, 7.18478124;3 Rue de la Gare;67;67340.0;Diemeringen;5:10-12:30 & 13:00-19:40;5:10-12:30 & 13:00-19:40;5:10-12:30 & 13:00-19:40;5:10-12:30 & 13:00-19:40;5:10-12:30 & 13:00-19:40;6:15-12:20 & 12:50-20:00;8:15-13:25 & 13:55-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;SELESTAT;48.25963804, 7.44210277;Place de la Gare;67;67600.0;Sélestat;7:00-19:00;7:00-19:00;7:00-19:00;7:00-19:00;7:00-19:00;8:45-17:00;11:30-18:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;GARE;STRASBOURG;48.58402938, 7.73439378;20, place de la gare;67;67000.0;STRASBOURG;5:45-21:00;5:45-21:00;5:45-21:00;5:45-21:00;5:45-21:00;6:30-20:30;7:00-21:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garestrasbourg
France;OUEST;Gare;AX LES THERMES;42.72496009, 1.83374002;Avenue Delcassé;09;9110.0;Ax Les Thermes;6:15-21:30;6:15-21:30;6:15-21:30;6:15-21:30;6:15-21:30;6:15-21:30;6:15-21:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;GARE;CAHORS;44.449311, 1.433952;66, place Jouinot Gambetta;46;46000.0;Cahors;8:30-17:30;8:30-17:30;8:30-17:30;8:30-17:30;8:30-17:30;8:30-13:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;CASTELSARRASIN;44.04026035, 1.11452726;Rue Jean Moulin;82;82100.0;Castelsarrasin;6:25-13:55;8:55-11:30 & 12:30-17:40;8:55-11:30 & 12:30-17:40;8:55-11:30 & 12:30-17:40;8:55-11:30 & 12:30-17:40;8:55-15:25;8:55-14:25;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;GAILLAC;43.90611392, 1.89440768;Avenue de la Gare;81;81600.0;Gaillac;6:10-13:20 & 13:40-20:25;6:10-13:20 & 13:40-20:25;6:10-13:20 & 13:40-20:25;6:10-13:20 & 13:40-20:25;6:10-13:20 & 13:40-20:25;9:05-12:10 & 13:10-18:10;13:10-20:05;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LATOUR DE CAROL ENVEITG;42.45815677, 1.90584041;Route de la Gare Internationale;66;66760.0;Enveitg;6:20-20:20;6:20-20:20;6:20-20:20;6:20-20:20;6:20-20:20;7:00-20:20;7:00-20:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;L'ISLE JOURDAIN;43.61732736, 1.0897179;Avenue de la Gare;32;32600.0;L'Isle Jourdain;6:10-13:5 & 14:10-16:45;6:10-10:55 & 11:25-18:50;6:10-10:55 & 11:25-18:50;6:10-10:55 & 11:25-18:50;6:10-10:55 & 11:25-17:30;7:30-11:45 & 16:30-20:30;7:30-11:45 & 16:30-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;MAZAMET;43.49791375, 2.37491762;Avenue Charles Sabathié;81;81200.0;Mazamet;9:15-12:00 & 14:00-18:30;9:15-12:00 & 14:00-18:30;9:15-12:00 & 14:00-18:30;9:15-12:00 & 14:00-18:30;9:15-12:00 & 14:00-18:30;9:45-13:25 & 14:10-19:40;10:45-12:25 & 14:10-19:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;MOISSAC;44.10257667, 1.07759222;Avenue Pierre Chabrié;82;82200.0;Moissac;6:25-13:55;8:55-13:00 & 14:00-17:40;8:55-13:00 & 14:00-17:40;8:55-13:00 & 14:00-17:40;8:55-13:00 & 14:00-17:40;8:55-15:25;8:55-14:25;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;ST SULPICE TARN;43.77541211, 1.68103719;Avenue du Rhin et du Danube;81;81370.0;St Sulpice Tarn;6:00-12:25 & 12:55-19:25;6:50-11:30 & 12:00-19:25;6:50-12:25 & 12:55-19:25;6:50-11:30 & 12:00-19:25;6:50-12:25 & 12:55-19:25;10:00-13:5 & 14:05-18:00;14:40-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;GARE;BOURGES;47.093451, 2.39407;place du Général Leclerc;18;18000.0;Bourges;6:10-20:00;6:10-20:00;6:10-20:00;6:10-20:00;6:10-20:00;6:25-19:30;9:50-21:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;BRIARE;47.64649868, 2.73368519;Place de la Gare;45;45250.0;Briare;5:45-11:25 & 14:40-15:50;5:45-11:25 & 14:40-15:50;5:45-11:25 & 14:40-15:50;5:45-11:25 & 14:40-15:50;5:45-11:25 & 14:40-15:50;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;CHATEAUNEUF SUR CHER;46.85576906, 2.3116285;Avenue de la Gare;18;18190.0;Chateauneuf sur Cher;5:45-12:10 & 12:40-20:00;5:45-12:10 & 12:40-20:00;5:45-12:10 & 12:40-20:00;5:45-12:10 & 12:40-20:00;5:45-12:10 & 12:40-20:00;6:10-13:45 & 14:00-20:00;8:10-13:35 & 14:00-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LAMOTTE BEUVRON;47.59358194, 2.02220778;Place de la Gare;41;41600.0;Lamotte Beuvron;6:05-13:15 &13:55-20:30;6:05-13:15 &13:55-20:30;6:05-13:15 &13:55-20:30;6:05-13:15 &13:55-20:30;6:05-13:15 &13:55-20:30;9:15-13:30 & 14:30-17:40;15:15-20:55;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;GARE;MONTARGIS;48.006802, 2.742269;Place de la gare;45;45200.0;MONTARGIS;5:00-20:45;5:00-20:45;5:00-20:45;5:00-20:45;5:00-20:45;5:10-20:50;6:05-21:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;ONZAIN;47.49186476, 1.18609563;Place de la Gare;41;41150.0;Onzain;5:55-12:25 & 12:45-19:10;5:55-12:25 & 12:45-19:10;5:55-12:25 & 12:45-19:10;5:55-12:25 & 12:45-19:10;5:55-12:25 & 12:45-19:10;9:20-11:50 & 13:00-16:00;15:10-20:55;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;BOUTIQUE;PETITE ARCHE;47.42817, 0.696604;Centre commercial de la petite arche - 31 avenue Gustave Eiffel;37;37100.0;TOURS;9:30-19:00;9:30-19:00;9:30-19:00;9:30-19:00;9:30-19:00;9:30-18:45;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;oui;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/btqtoursnordccpetitearche
France;OUEST;Gare;PORT DE PILES;47.01014723, 0.59855867;10 rue de la gare;37;37160.0;La Celle St Avant;6:45-12:10 & 14:30-15:55;6:45-12:10 & 14:30-15:55;6:45-12:10 & 14:30-15:55;6:45-12:10 & 14:30-15:55;6:45-12:10 & 14:30-15:55;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;ST FLORENT SUR CHER;46.9930334, 2.25272608;Place de la Gare;18;18400.0;St Florent sur Cher;5:00-11:40 & 12:00-15:05 & 15:30-21:30;5:00-11:40 & 12:00-15:05 & 15:30-21:30;5:00-11:40 & 12:00-15:05 & 15:30-21:30;5:00-11:40 & 12:00-15:05 & 15:30-21:30;5:15-11:40 & 12:00-16:00 & 16:30-23:00;5:15-11:40 & 12:00-15:00 & 15:30-21:30;7:30-13:00 & 14:00-23:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;CARNOULES;43.29744802, 6.18702632;Avenue Pierre Sémard;83;83660.0;Carnoules;7:00-11:00 & 12:35-16:00;7:00-11:00 & 12:35-16:00;7:00-11:00 & 12:35-16:00;7:00-11:00 & 12:35-16:00;7:00-11:00 & 12:35-16:00;8:00-11:00 & 12:30-16:00;8:00-11:00 & 12:30-16:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;CASSIS;43.23398663, 5.55314681;Avenue de la gare;13;13260.0;Cassis;6:15-13:15 & 13:45-20:40;6:15-13:15 & 13:45-20:40;6:15-13:15 & 13:45-20:40;6:15-13:15 & 13:45-20:40;6:15-13:15 & 13:45-20:40;9:50-12:45 & 13:45-17:55;9:50-12:45 & 13:45-17:55;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;CAVAILLON;43.83470238, 5.04373694;Place de la Gare;84;84300.0;Cavaillon;6:15-19:15;6:15-19:15;6:15-19:15;6:15-19:15;6:15-19:15;9:00-12:00 & 14:00-18:00;9:00-12:00 & 14:00-18:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;GAP;44.56362377, 6.08538931;2 place de la Gare;05;5000.0;Gap;5:00-22:10;5:00-22:10;5:00-22:10;5:00-22:10;5:00-22:10;5:00-22:10;6:40-22:10;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;JUAN LES PINS;43.5707329, 7.11078721;Avenue de L'Esterel;06;6160.0;Antibes;6:00-20:50;6:00-20:50;6:00-20:50;6:00-20:50;6:00-20:50;6:00-20:50;6:00-20:50;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;LA SEYNE SIX FOURS;43.11714408, 5.87678228;Route de la Gare;83;83500.0;La Seyne;6:15-19:00;6:15-19:00;6:15-19:00;6:15-19:00;6:15-19:00;9:30-12:30 & 14:00-18:30;9:30-12:30 & 14:00-17:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;L'ARGENTIERE LES ECRINS;44.79102194, 6.55607776;Place de la Gare;05;5120.0;L'Argentière La Bessée;4:45-10:55 & 11:25-16:00 & 16:30-21:45;6:10-13:35 & 14:05-21:45;6:10-13:35 & 14:05-15:30 & 16:00-21:45;6:10-13:35 & 14:05-21:45;6:10-10:55 & 11:25-16:00 & 16:30-21:45;6:10-13:35 & 14:05-21:45;6:10-13:35 & 14:05-21:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BLS SEULE;MEYRARGUES;43.64418904, 5.53941064;Place de la gare Route nationale 96;13;13650.0;MEYRARGUES;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;Non;Oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;NICE ST AUGUSTIN;43.67115051, 7.21735917;Avenue Edouard Grinda;06;6200.0;Nice;6:00-13:10 & 13:40-20:40;6:00-13:10 & 13:40-20:40;6:00-13:10 & 13:40-20:40;6:00-13:10 & 13:40-20:40;6:00-13:10 & 13:40-20:40;9:15-12:30 & 13:30-17:20;9:15-12:30 & 13:30-17:20;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;PORT DE BOUC;43.40724137, 4.98471855;Square du 8 mai 1945;13;13110.0;Port de Bouc;06:20-13:30;6:20-13:30;6:20-13:30;6:20-13:30;6:20-13:30;10:00-17:10;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;SIMIANE;43.43501046, 5.42637257;Place de la Gare;13;13109.0;Simiane Collongue;7:10-12:40 & 14:00-15:45;7:10-12:40 & 14:00-15:45;7:10-12:40 & 14:00-15:45;7:10-12:40 & 14:00-15:45;7:10-12:40 & 14:00-15:45;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;ST CYR LES LECQUES LA CADIERE;43.18523216, 5.70381195;Place de la Gare;83;83270.0;St Cyr les Lecques;6:15-13:30 & 15:00-19:15;6:15-13:30 & 15:00-19:15;6:15-13:30 & 15:00-19:15;6:15-13:30 & 15:00-19:15;6:15-13:30 & 15:00-19:15;6:15-13:30 & 15:00-19:15;6:15-13:30 & 15:00-19:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;VILLEFRANCHE SUR MER;;Avenue Georges Clémenceau;06;6230.0;Villefranche sur Mer;8:15-12:35 & 13:35-16:15;8:15-12:35 & 13:35-16:15;8:15-12:35 & 13:35-16:15;8:15-12:35 & 13:35-16:15;8:15-12:35 & 13:35-16:15;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;BOUZONVILLE;49.29010996, 6.52926028;Rue de la Gare;57;57320.0;Bouzonville;9:30-12:30 & 13:30-17:45;9:30-12:30 & 13:30-17:45;9:30-12:30 & 13:30-17:45;9:30-12:30 & 13:30-17:45;9:30-12:30 & 13:30-17:45;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;FAULQUEMONT;49.04567661, 6.60394814;Rue de la Gare;57;57380.0;Faulquemont;6:10-13:20;6:10-13:20;6:10-13:20;6:10-13:20;6:10-13:20;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;LONGWY;49.51258907, 5.76913851;Place Potelette;54;54400.0;Longwy;5:00-19:00;5:00-19:00;5:00-19:00;5:00-19:00;5:00-19:00;5:00-19:00;12:00-19:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;MONTMEDY;49.52320507, 5.37126251;Rue de la Gare;55;55600.0;Montmédy;7:50-12:00 & 13:50-16:45;7:50-12:00 & 13:50-16:45;7:50-12:00 & 13:50-16:45;7:50-12:00 & 13:50-16:45;7:50-12:00 & 13:50-16:45;7:50-12:00 & 13:50-16:45;11:20-18:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;ROMBAS CLOUANGE;49.25586416, 6.09836095;Place de la Gare;57;57120.0;Rombas Clouange;6:40-13:50;6:50-12:00 & 13:30-17:30;6:50-12:00 & 13:30-17:30;6:50-12:00 & 13:30-17:30;6:50-12:00 & 13:30-17:30;10:35-17:45;10:35-17:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;ST DIE DES VOSGES;48.28202483, 6.94729518;Rue de la Gare;88;88100.0;St Dié;5:15-19:25;5:50-19:25;5:50-19:25;5:50-19:25;5:50-19:25;9:00-12:45 & 14:00-17:40;10:40-20:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;Lendemain de fêtes : 5h15-19h25;The day after public holidays: 5:15 am – 7:25 pm;Día siguiente a un festivo: 5h15-19h25;Am Tag nach Feiertagen: 5:15–19:25 h;Post-festivi: 05:15-19:25;Dag na feestdagen: 5.15-19.25 u;;;;;;;;;;;;;
France;EST;GARE;THIONVILLE;49.35405465, 6.16928572;10 place de la gare;57;57100.0;Thionville;5:30-20:20;5:30-20:20;5:30-20:20;5:30-20:20;5:30-20:20;5:30-20:20;6:30-20:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;ALES;44.12812568, 4.084779;Place Pierre Semard;30;30100.0;Alès;5:45-19:15;5:45-19:15;5:45-19:15;5:45-19:15;5:45-19:15;5:45-19:15;6:45-19:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;ARGELES SUR MER;42.54395093, 3.02150018;Avenue de la Gare;66;66700.0;Argelès sur Mer;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;CARCASSONNE;43.217477, 2.351863;1 avenue du Maréchal Joffre;11;11000.0;CARCASSONNE;8:00-18:40;8:00-18:40;8:00-18:40;8:00-18:40;8:00-18:40;8:00-18:40;8:00-19:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;MILLAU;44.1035429, 3.07488247;Place Francis Laborde;12;12100.0;Millau;5:45-21:05;5:45-21:05;5:45-21:05;5:45-21:05;5:45-21:05;5:45-21:05;5:45-21:05;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BOUTIQUE;ST GUILHEM;43.60973865, 3.875558;18, rue St-Guilhem;34;34070.0;MONTPELLIER;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
